"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
37.5493595897974,36.5724395897755,37.0416447884105,38.2495058621126,43.0177524153621,39.7105090396519,36.9719523126605,36.1884207107877,37.3932029741311,37.5347680483974,36.5538465784202,36.2598191654081,36.6957893911096,35.6247978464772,38.0694231207175,36.7660976920976,36.6246819040452,40.5610686979874
35.7668702965683,42.1035496587561,47.4302720536779,24.8645635792671,37.7179650520516,41.5870938208753,45.9639485514428,50.9513927252109,57.1225929453615,35.7166503878085,42.0475426070122,46.3752798326499,55.4013992674888,58.2324222660165,64.2672262538347,44.9331642089254,51.1981639161359,55.3217437551645
29.6491556565369,38.9151289289113,53.7081527886493,14.4784063503915,19.0219989325484,29.3877102914053,54.9361276508925,68.1915633244328,87.9061402357105,29.5711834041215,38.8119991837466,52.0458563012496,87.267704362543,101.058590850435,114.092496684758,51.9994503446488,66.4479264731943,70.8879415564579
24.008426342173,27.2373936957005,40.1673017655798,18.8433768414668,11.2254821991352,10.3287659104214,54.3991238608827,70.4819895880225,102.233323648509,23.9179674280426,27.1051096306413,38.4015659176014,111.456585640084,138.215669480049,153.878800745247,49.2686722782772,65.5010320217932,66.386177921259
20.9449722795163,23.4582930922601,28.8666288134262,16.7395691719806,15.5741742264179,8.17778199988316,55.4498535768501,73.7588233852311,110.454964537169,20.8514414884258,23.3073305852194,27.1918379601828,136.682483412556,177.25084076932,178.810017487113,48.0568269279308,64.5789504084138,56.9750444655831
22.3703133177425,21.3081495319917,23.7095930836516,24.0338222894643,20.5991967358267,16.9438218649666,55.1155266507779,72.4401420457263,111.373774229925,22.2883065560917,21.1555365671023,22.0705664164359,152.945296230725,204.871505943358,174.221869500707,45.8643430473449,58.5423663206297,44.0854346733391
29.9076650406105,25.796297640161,21.6953950360581,36.7335697150208,33.4500031216985,27.0541231298942,55.7456250548041,69.3243663793307,104.347361311809,29.8216290536386,25.6509910479019,20.6897518806633,156.965977527855,215.080120277817,134.75714310117,45.2864520419406,50.0284525668204,29.6615104552847
37.4308954216011,43.3017209786337,42.5004123341621,27.8168909316597,38.4327100169716,42.5772158789932,72.7799509658203,91.5737673339764,125.243005680757,37.312452725135,43.1304429256616,41.2703608583219,180.018381098856,246.467981762751,107.206934379147,60.4243277409256,65.0629214346854,43.8210573322901
34.3768768583978,43.1082143099042,56.2229291360559,19.9488606738644,23.0499136881363,36.6841528592985,84.0047787571271,110.586467051157,156.167840995748,34.2261990021187,42.8811634540669,53.6611835588587,203.661125735317,282.488430214895,94.3323986657579,68.8269106477616,75.9002589651204,62.3822697120448
22.82631530596,28.8605703983933,43.584723277983,12.8532153021541,10.1527596517431,11.3414714118877,82.2795258049192,114.205805452439,173.379687879659,22.6833798387344,28.603124996647,40.3885176482874,215.129293740601,307.853129792842,85.8977448514356,63.7450505314032,70.3851703523828,60.7173238792666
18.9239278585634,9.73882580806734,10.3004766362148,34.0940197565788,17.1821561167781,2.67016301521084,63.1207843330916,86.7176148485964,146.761029653405,18.8306781952515,9.52778479418344,8.09942229725694,184.977207877145,281.026644095879,35.7480653956865,42.5065077191563,33.9754010416635,22.2451785478653
29.4559074646662,16.3700374224061,-3.90857844803877,51.0285661794399,46.4169436812669,26.0952550576919,52.0196545888349,63.8191436316031,105.050147027549,29.3848567717958,16.2292673145419,-4.13406212069141,134.11135642088,219.851927280545,-47.6151378008226,30.9908759859529,2.96289181541792,-14.1262602343432
40.7571663873348,43.9223525684019,30.7661908491428,35.5039060687768,53.5287848285834,61.2715082157778,68.4696236962821,83.0846047342888,111.410467962668,40.6522917938654,43.7787044606171,30.4132498335777,110.666021321021,185.193280427776,-90.6783547802938,46.6966197215192,14.1127453674199,3.47338420187347
40.518777476646,52.9919340584836,65.7229382068797,19.9633320669651,30.45584843076,56.077506494866,88.6290996466945,114.388816842118,154.000483052141,40.3622369198665,52.7752656548253,63.3775460033348,107.018332400746,176.867597756221,-68.3579509149594,64.7443712202775,37.0127081273018,46.2300303829653
35.7496851405379,47.1405986747671,69.9661104115225,17.0275869830838,15.7245455900122,25.6343691655012,102.398303990916,138.292419228289,198.795528962619,35.5569744566635,46.846549142198,66.2818850597206,111.421537414263,182.304515573214,7.32194405461553,75.2039481018454,51.618425506965,75.3889188504805
36.9153550810207,42.2339270661148,59.3843121890428,28.1638098938197,21.2325089347235,15.4775811489063,112.119373321683,152.685712973672,228.954271143156,36.7089839805382,41.8974002482079,55.4597159586852,116.265415653479,189.114018967498,102.994766624099,81.1643662272723,56.0501287388485,82.4215053240858
39.0850978282419,40.1048556158775,47.1226265545383,37.3720810872836,32.665122972829,22.4449453097303,115.778666194082,157.160206230069,239.792385686033,38.8589027216572,39.7420895287871,43.5320963373456,112.655290195045,185.162726209382,180.642133074775,81.1991601477066,50.6884121546897,71.7865592458714
33.7586304929688,42.1884960481846,49.4764600213657,19.8740256276449,28.191237957804,28.80861574807,124.095673664303,172.925259136219,261.68095650115,33.5140162422243,41.791527043968,45.531607231034,123.1148851201,198.652140478438,252.162585841705,85.1283578424126,55.4606010391366,70.9808040598228
26.3422757469819,27.0048558673565,37.3835211056005,25.2806663061329,16.5463717397435,19.2578528558859,117.519063024005,166.808136574191,265.062552454771,26.109688616368,26.6035786132572,33.0844705011741,115.134648043347,191.042249344719,276.914692718673,74.3905265118132,38.1508805219243,53.3792330849114
25.6275195303215,19.8224905387964,16.4033131715024,35.1843819046577,27.8765211559169,14.137145325189,107.054805942,151.012748599603,245.966189950304,25.4248522368524,19.4592615993594,13.1600691552739,89.7543001948582,158.448587024369,240.071305728214,60.7423759593754,11.7461535961851,22.2431023511775
27.0787913399388,19.0015492428142,6.42088235097342,40.3532396302368,37.9068127274121,28.7592262662649,95.0503667387883,131.659366268751,214.770118978531,26.8925821221405,18.680271737589,4.22256341597332,47.1156204269498,99.7321036136287,143.16352195105,46.7722001729348,-16.4658310997548,-7.63423370717127
23.1815756035136,23.5365752472917,14.3141619079513,22.6024530894434,31.997965522643,35.7242112852688,91.5516229802527,128.382078692507,202.366353699569,22.9934095874974,23.2280821483629,12.19444654793,12.6639699408308,47.4284490342716,35.7276375279623,41.4199966546336,-27.5195702680275,-13.313442870904
20.3606554218957,21.2151772059458,22.2087870248061,18.976495719008,19.3922698172926,29.4858711321418,89.961116899292,127.457012247711,202.023020433093,20.1944135278356,20.9241163089477,19.5536435052606,-17.8643462486097,-1.76504205121648,-58.7569428734784,37.9719653856381,-34.8705967953244,-7.70276317040463
27.9460122799481,17.2899707827373,10.647961879571,45.4851798020276,32.6373567268426,24.5696760802045,79.893847122566,107.742709184311,176.327777416687,27.8227501642755,17.0548653119419,8.91521766926642,-71.3402701718671,-82.7196126476262,-162.853222049456,27.4337412574686,-57.6836251083487,-21.4379496054951
