"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
21.508733937813,20.5133573570604,18.6248558056371,26.2910063226015,25.5392627861869,24.6027849073707,65.6319196726431,64.9893564048137,94.9112133493559,21.3922673828711,20.3814039304376,18.4141022886872,58.2646252454788,60.6048818652809,132.123195546599,17.8579011608667,18.3621424882649,7.44979484435954
19.7965798332594,20.485613950672,18.5497530620956,16.484353281736,19.8535164171244,20.5733059496209,67.1146630601122,66.4269932133631,93.5711850795086,19.6733842014924,20.3294044436388,18.3274240974467,58.9388965569736,60.8729646341408,150.850222366727,18.6478985935242,18.0464850016331,6.25911128290734
17.3945132458494,17.9758363596964,19.8313152050949,14.6133448512322,14.3973138417183,18.0340085944786,67.3815914776704,66.6563802652874,95.6069149467044,17.2654097287428,17.8131604361508,19.589457458248,58.835840559009,61.4715207812686,169.522754169666,18.0780322623585,16.6258842498276,8.30885264528637
15.6041889461176,16.1423373529013,17.7204576691383,13.0366524519791,12.9539341016588,12.6692700552541,68.0479366649146,67.2882367906401,97.734927331786,15.4690115148024,15.9727613413764,17.4678329835488,59.0878271162091,61.3633342173688,188.78229205862,17.9350340533526,15.7875889183045,9.95262517950272
15.0921976689557,15.6738703321684,17.1758333925168,12.3092631414608,12.4020365172219,12.3582266210524,70.2028468323346,69.4056812477776,101.227744363561,14.9543863922051,15.5001073815801,16.9159047936534,60.7955899027495,63.5236434858225,209.252598713016,19.3609884290526,16.4231595617495,12.6736350088909
15.5471011708358,15.462121491559,16.7530718825934,15.9588548736376,14.6281251151206,14.1278446700025,70.1210731453312,69.3315080665008,102.661706737406,15.4099739745636,15.2957007345074,16.4953016961779,60.9098314008668,63.5531106788395,224.940567084732,18.7828572005201,16.5241484474585,13.4027216707817
16.1171972589514,16.1071961114176,15.9187875525451,16.1609022375137,16.3116547582864,14.9099122981963,70.5115663557511,69.7244403625423,102.754959660906,15.9766181651892,15.9368768942821,15.6618879792985,61.2958805121744,63.9002907806476,236.245405783202,18.7244240185747,16.8124654545058,12.8201882662043
16.2067941818616,16.8352819031535,17.127442051055,13.1829088305827,14.4600953415603,15.2157695089069,73.4860118243886,72.6581640034216,105.591966231321,16.0615370970152,16.6530330313725,16.8607541126602,63.6963817711569,66.2918430453524,247.235944379361,20.9407083130546,17.7747990483835,14.762301127307
15.9516961530834,16.1614001794937,17.7033229250995,14.953605046151,14.1155645400243,15.1355300871513,74.0961200833097,73.2561348126013,107.826022889948,15.8032151667199,15.9794597388867,17.4288700309805,64.2487676154157,67.1497754010185,253.63066044086,20.587775698025,17.1908893139171,15.8585780345633
16.005951418425,16.3900976429685,17.0465706719674,14.1771539243014,14.5304694505286,13.7495200250515,75.8492272502747,74.9853801648841,110.031536303466,15.8513113075939,16.1997023712074,16.7645697315439,65.6759173195381,68.3527665036113,257.903471770608,21.2029172215274,17.3437161401005,16.5425980238677
16.8667359379884,17.5943088658833,18.8135394606056,13.3841366108162,14.0783678899549,14.7894983941912,80.0572545563692,79.1462682832532,115.136860753718,16.7054828890162,17.3927177660925,18.5180663888421,69.2832810713117,72.252911747648,262.905919310746,24.1280907306909,19.2305833266501,19.8634800087605
18.3383276528468,18.8089517701949,20.6982285164842,16.0817025147463,15.5732535061188,16.1162871508466,83.6312513374526,82.6904761382227,120.569785589119,18.1652957663174,18.5971564919857,20.3861721194401,72.5568446168061,75.6048937211685,265.8749908914,26.4696228851068,21.2998658029168,23.3854432345284
19.5928284900612,21.2436229020399,23.1256447203928,11.6498635013963,14.0154849913397,14.5522723479708,92.6503586839875,91.5998553193012,130.668628019505,19.4041115671731,21.0014782971072,22.7855505586267,80.0880966858141,83.1309667095226,275.540656336762,33.9308617524976,25.7483235741012,30.8625814484405
19.7706118109055,20.9552248105269,25.3180721215986,14.0700288517597,13.1365338331538,15.3355394207446,98.3330144330812,97.2046383428144,140.686238128824,19.5664882674738,20.6991480944697,24.9471891618252,84.9684393478099,88.7483832688768,285.516737690503,37.8361798524181,27.6358964149085,37.6145609919581
18.6220047771309,20.2588768173501,23.7667979970943,10.7545621247803,11.65982999302,11.0312776844218,104.847948225094,103.611394124057,150.215590320433,18.4032980491681,19.9799535054811,23.368448927094,90.1163923920071,93.674042544126,299.510034949222,42.1481532316606,28.7023653465599,42.6817311731212
16.6817271586638,17.7461265036634,22.0022581595396,11.577730059982,10.4341278808335,10.8999726734708,107.803523009988,106.497917255711,157.441480718089,16.4496568454203,17.4564343820885,21.57769370017,92.3688764451175,96.7633334579855,312.583834832672,42.6633872125621,27.1647195225677,44.6689790939338
14.8691723029273,16.2986475074578,19.4149234430041,8.01090681747153,8.74756922037103,7.81081771878484,112.63664861109,111.2374297066,164.94001693088,14.6286415880188,15.993754870254,18.970551464345,96.0201211593664,100.075728257493,329.001737179123,44.7349574756287,26.2716644130852,46.0456015314436
13.8633018239021,14.043149138688,17.3959316909354,13.0090856529921,10.5138058300866,10.1811578099073,112.2766427725,110.868529271531,168.331514176316,13.6311085121939,13.7580549901651,16.956347106986,95.769373657599,100.710587043666,338.812619677306,41.728252762713,23.3304661416077,43.2753635515612
13.7361343978094,12.1487791838603,11.7972557054372,21.373282251646,17.839779354558,13.4349746602283,104.31199009748,103.014546490312,160.846663430341,13.5198385621567,11.9001524620778,11.3946202784131,89.3449197169325,93.682001268671,329.924377453993,31.777407847618,17.8475754427274,30.5811111178144
14.0652150343816,12.8680114754038,8.66594052333871,19.8220904908749,20.6049285388329,17.0378585140989,98.6898130791852,97.4763556239158,150.866148581805,13.858927685936,12.6290179255972,8.29413591013662,84.6017232336736,88.6366168989774,307.750027641436,24.6132349035506,14.6123552703945,16.852819572347
14.3426589960076,13.795852559211,10.7986148425839,16.9765049549293,18.2790456587697,19.7446931199259,96.1516831892836,94.9780748064557,144.993424784255,14.1452845698153,13.5612954900747,10.4403521778491,82.4507280574822,86.2725141564148,276.823846506544,20.6961290559854,13.4996417390583,8.73930985701665
14.3057426426581,13.3168109017673,11.5857331033996,19.0759402214452,18.1923676059148,19.220214676383,91.1734610574356,90.0696533134742,138.483777728947,14.1105535088632,13.0908856352208,11.2356076130453,78.3797121805591,82.2183742554535,233.186010657418,14.6697790006612,11.5674558932153,1.29262603750422
13.9644771820542,14.6508140554508,12.7090984050728,10.680648975015,14.0388128809816,14.6029192216456,93.9418685965871,92.7942866735463,138.385238112597,13.7603491283529,14.3987154452789,12.3447737791218,80.3490157290529,83.6322150815645,191.503716304467,16.2689341699257,13.2753665915078,0.584405694623776
13.4161522205979,14.4472102409753,16.5080485907853,8.46996875982594,9.16544653465275,13.2244507109074,98.1550577612536,96.9403628674431,144.279142679526,13.2029690787914,14.1804372541138,16.1163653774316,83.7735470910753,87.8344701495535,153.067912807363,19.2041564118152,15.1159081956192,5.90023185575486
12.710108765151,13.4200600387756,16.1232605725534,9.2994971932545,8.6607673909229,9.14674885678537,100.666720957265,99.406671987717,149.440650122271,12.4956430398111,13.153462666087,15.7221329395593,85.8022017595387,89.6679948382672,115.769701859285,20.4846668511286,15.4457420902695,10.0496134981212
11.9121111642895,11.5199589539111,12.9639229790565,13.7972441221811,11.592469336319,9.86717607139622,97.7881473999075,96.5574044098085,148.422817833482,11.7008186902706,11.2678972478277,12.572474858184,83.4338372192332,87.7398409562426,72.3449104256751,16.7222178323448,12.7447638350648,8.04486498964779
11.2548245447076,11.1335881035633,10.1861392191006,11.8392252267727,12.3821047629567,10.1778007503953,96.3597553090855,95.1399558395534,145.828828411233,11.0512705745418,10.8872373011646,9.8112591804373,82.0588187409501,85.7714293077552,27.6437032324755,14.5248971938737,10.6949911707421,4.55840138120023
11.1280164681785,9.89248680019969,9.0199466833144,17.0811328110888,14.8518265634809,14.4128375160406,90.1165014993555,88.9831744983099,139.236505817584,10.9407878504733,9.67574018774741,8.67343491261576,77.0252783546493,81.2377045956241,-26.0933720659793,7.87500754276772,6.93210674036543,-2.15633829902297
11.8069732933409,10.128401232403,6.48234469667691,19.8980591259688,19.015476056813,16.1160983632923,82.5695229774455,81.5525292965035,128.326671951158,11.6412248755124,9.94100551004238,6.17788528484278,70.8791829304329,74.1764417164734,-89.2980878120189,0.388286311125913,3.77405636005145,-12.2498098171426
13.1105613312368,10.9490953064607,6.05321462480874,23.5236401904953,22.5632953397703,21.1325449393559,73.3414713231038,72.4732007665146,114.56820180371,12.9601400329324,10.7862557448789,5.78379825120896,63.4712041447665,66.8352710902329,-163.886761933412,-8.10738240168115,1.14219379306708,-23.6128919016707
14.3304490948266,13.7916661029525,8.57985476165689,16.9300641011781,20.1848122337671,20.6258616956958,71.8409485058048,71.0110873039854,107.11699259195,14.1834314173687,13.618191256342,8.31830914252317,62.1508715383928,64.5115990390969,-235.541156637102,-8.68016628261161,2.77748928761014,-27.626192400094
14.6023595416419,14.6298851676459,13.4150642217877,14.4704356355058,15.6074800554847,19.75827086873,72.1120317504833,71.2820788701364,105.842553146933,14.4503454242295,14.4460307873031,13.1389445726187,62.3850738065028,65.3951962312702,-301.449782655613,-7.4605754825322,4.69745794887554,-24.7949587335517
13.5145312198427,14.5137688701828,15.0683833299673,8.70770275681585,10.653784451924,12.8185178302289,75.6919268058498,74.7961187356044,109.35725820113,13.3581280297727,14.3142703270055,14.7762504717587,65.0428965792354,67.5238639714438,-353.853896838327,-3.29994182752873,6.88352187943399,-17.5995356558027
11.4925187585426,11.3922015764851,13.6358549077486,11.981665719729,9.78040521248245,10.9188476319194,73.0541178969623,72.1671604195991,109.380722076664,11.3437892767622,11.210947254679,13.3491991878906,62.712830381966,66.0988730157622,-401.257909436486,-5.45123967593539,4.94464004803366,-14.1510103180413
9.61317347430317,8.3640884311421,7.52723399680212,15.6361139953283,13.3383502302463,9.81737007507798,65.0518984666868,64.2516427952859,101.1121999932,9.4838733506584,8.21588703019074,7.27787387383781,55.8720613986649,58.5033502705643,-449.058411994509,-12.7248959579936,0.359596773592159,-18.8935979261466
8.92618149064462,6.6205897309067,2.63876582675353,20.0332910733605,17.9228433940654,14.3858470191042,53.1813512769506,52.5391311966915,85.9168329100166,8.81688005818804,6.50755960251592,2.43600204951976,45.9999332961416,48.7185864325762,-501.854987981542,-23.2239334815217,-4.97548212458305,-29.5122191563259
9.76211110155332,8.37406537020167,2.41976502455003,16.4499155763015,18.2926761978145,16.8004914871646,47.2612775007512,46.714513290961,73.7341392075794,9.66408859520928,8.26712662568903,2.24510375523737,41.0290897549488,42.689609194606,-549.534992425242,-27.3247017793902,-5.9317007570941,-36.1365535874597
11.5431975981054,10.8286199906906,7.30816169967304,14.9835015218335,16.3360983196579,19.0167591388588,45.5345205373056,45.0372933281922,68.2192926564198,11.452221949981,10.7244210582693,7.14173255476546,39.8126710028361,41.7943584342632,-587.700616710298,-26.9251371279601,-3.82665796375173,-35.4292538102525
13.2383047569849,12.6244205337565,10.7000712288429,16.1911155198887,16.3944524457454,17.9942716189744,44.212805192508,43.7581602011553,64.9537576986152,13.1545334755483,12.5282277362837,10.5424968304243,38.990623572979,40.5002629888845,-616.723599323117,-25.868301284461,-1.26685995914006,-32.3477819528655
14.1096095602712,13.3699579389537,11.6137322344504,17.6716926757369,17.4203065344417,17.5247818794472,41.4679742488818,41.0643959634736,60.5522998235116,14.0333068957249,13.2842512018722,11.4695223265563,36.8671582661489,38.508313923025,-637.85009831995,-26.0613377882919,0.218259451171413,-30.3543859966898
14.1826545448745,13.5402819947072,11.5357568936493,17.284479363882,17.480530199792,17.2831210615452,38.3944138548779,38.0352858133313,55.4674659481081,14.1091697420569,13.4578438321475,11.4006798366536,34.2971287441677,35.5455374067064,-649.712405860121,-26.5760587948366,0.907038591561541,-28.9043220207497
14.1054648647611,14.267486665042,12.8678074645497,13.3419623146149,14.9558189070952,15.9157196893725,39.0402023632555,38.6709779254405,54.3039182001762,14.0316135980393,14.1765541959792,12.7302851177503,34.7000676899783,35.9529707843964,-645.351305974558,-23.6845634560672,2.81287573438211,-23.6922660149922
14.5508529628693,14.5304074924331,14.88441433886,14.6620934089236,14.3013724004372,15.9316688935515,39.3327529550191,38.9657395638337,54.9970344815753,14.477251784924,14.4412008634669,14.7430164113841,35.0722240480064,36.454343384385,-626.842227474159,-21.3342454115538,4.31579339851133,-16.9434912305911
15.6604582669827,15.7124068031731,15.6902211182698,15.4160715018434,15.5648215166164,15.2396482993059,40.6331974615504,40.2633881359366,56.2017251360529,15.5809168760731,15.6163324581867,15.5424837248553,36.3178949143356,37.5575001018585,-593.66173534795,-18.0527196042443,6.34747176250802,-10.3974634558645
16.9597445256273,18.0954289755618,18.7693001621923,11.4970137177101,13.6684576260971,14.8445459500502,47.3234406567359,46.87741673343,62.921752485984,16.8672462925046,17.9738198672609,18.5979378996336,41.9440734643516,43.2427483489433,-538.671253323901,-9.70113909773932,10.7800051366601,0.411624179806973
17.7669787344491,19.1314281123032,22.3978670665098,11.2055102629624,11.6636469859082,14.2900035451938,54.6075699929596,54.0700612483406,73.1749972390741,17.6615216430267,18.9918457981801,22.1974757865614,48.1490539481823,49.890950535244,-463.543998628369,-1.12227490202822,14.9241172996283,13.2184945104829
17.7240277955274,18.8608308269656,22.5353988340647,12.2645098931357,11.8093218467126,12.1017280559789,59.9328869045882,59.3196106863122,82.0974291046537,17.606524312394,18.7088493062732,22.314020591337,52.6195127349832,54.5413066257782,-372.428957375836,5.13982411014596,17.4585118164756,23.084913555176
17.0132462733935,18.2235072562234,21.4052458334003,11.206138810626,11.3559055131868,10.9126148348606,64.9314236679335,64.2376361658242,90.0506211379596,16.8834697158446,18.0557493903425,21.1643891430157,56.6512600445419,58.8201612543061,-266.297379426853,10.5889999761125,19.2989748589198,30.6370867374774
16.1220269215056,17.3296869796855,20.6761029188955,10.3269689724661,10.3263581411944,10.4918377397558,69.7243927817917,68.9504209537839,97.9889170598479,15.9781256401297,17.1449492817432,20.4119818710218,60.5043099236822,62.9317621584505,-147.16415039696,15.2883094879552,20.7383760545726,37.1613463298262
15.4031531460432,16.9871841971558,20.5140282581511,7.79139118596042,8.54955930971374,8.90467740855973,76.4905089172562,75.6109564126767,107.8633504232,15.2477359772395,16.7838557228961,20.225238999041,65.9670102369317,68.6054816467558,-14.3601305632232,21.3170119012099,22.9342279304455,44.5061560278069
14.825780066308,15.5335378158923,19.505989272459,11.4230151951472,9.67136256722224,9.70958999519859,79.1775094757919,78.2518755559501,114.751743414903,14.6643745272181,15.3310570916642,19.2032640641663,68.2627882384358,71.4084971546837,121.830768696262,23.0154350023499,23.0488820826676,48.0703151772028
