10.0	0.0	3280.0	0.0	60.591687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
12.0	0.0	3939.0	0.0	58.447015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
6.8	4.8	2989.6	1266.2	60.076710000000006	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.2	0.0	5	-1
8.5	7.5	2201.5	2763.5	4.3861645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	2	-1
3.066666666666667	1.8666666666666667	193.33333333333331	191.2	20.1139414	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.2666666666666666	0.0666666666666666	15	-1
3.230769230769231	1.9230769230769231	216.6153846153846	200.30769230769232	23.211113846153847	0.3076923076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6923076923076923	0.2307692307692307	0.0769230769230769	13	-1
5.888888888888889	6.111111111111111	395.6666666666667	4438.388888888889	33.52463616666667	0.2777777777777778	0.0555555555555555	0.0555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.2777777777777778	0.0555555555555555	18	-1
10.0	0.0	3280.0	0.0	59.919783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
9.5	8.0	3822.5	2781.5	4.386093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	2	-1
3.736842105263158	2.736842105263158	471.3684210526316	504.5263157894737	17.35138994736842	0.2631578947368421	0.0	0.0526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.631578947368421	0.3157894736842105	0.0526315789473684	19	-1
2.888888888888889	1.8888888888888888	188.5	200.38888888888889	16.761310611111114	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5555555555555556	0.3888888888888889	0.0555555555555555	18	-1
10.0	0.0	3280.0	0.0	59.843658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
1.3333333333333333	0.3333333333333333	139.66666666666666	50.0	0.0390916666666666	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3	-1
10.0	0.0	3280.0	0.0	58.570407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
10.0	0.0	3280.0	0.0	58.665859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
4.846153846153846	4.0	1157.6923076923076	740.0769230769231	46.22549415384616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3846153846153846	0.5384615384615384	0.0769230769230769	13	-1
9.5	8.0	2030.0	3495.5	0.5206905	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	2	-1
3.363636363636364	2.8181818181818183	256.90909090909093	348.09090909090907	27.341551818181816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3636363636363636	0.5454545454545454	0.0909090909090909	11	-1
16.0	17.5	1277.75	17879.25	0.4795115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	4	-1
10.0	0.0	3280.0	0.0	60.485807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
10.0	0.0	3280.0	0.0	58.640176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
7.0	7.0	2072.6666666666665	2070.333333333333	15.964196333333334	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	3	-1
10.0	0.0	3280.0	0.0	58.72503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
3.8	3.1	306.6	333.0	30.1034797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.1	10	-1
10.0	0.0	3280.0	0.0	58.226316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
3.0	2.5384615384615383	227.23076923076923	309.3076923076923	23.138678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3076923076923077	0.6153846153846154	0.0769230769230769	13	-1
4.071428571428571	3.4285714285714284	534.1428571428571	675.7857142857143	22.112887142857144	0.0	0.0	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714285	0.5	0.0714285714285714	14	-1
10.0	0.0	3280.0	0.0	58.309093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
10.0	0.0	3280.0	0.0	59.221614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
10.0	0.0	3280.0	0.0	59.690766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
1.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2	-1
10.0	0.0	3280.0	0.0	58.020596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	-1
3.0	0.0	692.0	0.0	3.553259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2	-1
